timestamp	ctl_id	exit
2026-08-24T23:55:25Z	ctl-199a-grammar	0
2026-08-24T23:55:25Z	ctl-class-a-fraction	0
2026-08-24T23:59:19Z	ctl-touches-subkey	0
2026-08-24T23:59:19Z	ctl-touches-coverage	0
2026-08-25T00:01:06Z	ctl-ownership-inconclusive	0
2026-08-25T00:01:07Z	ctl-ownership-inconclusive	0
2026-08-25T00:02:35Z	ctl-199a-grammar	0
2026-08-25T00:02:36Z	ctl-class-a-fraction	0
2026-08-25T00:02:36Z	ctl-touches-subkey	0
2026-08-25T00:02:36Z	ctl-touches-coverage	0
2026-08-25T00:02:37Z	ctl-ownership-inconclusive	0
2026-08-25T00:03:32Z	ctl-199b-fields	0
2026-08-25T00:03:32Z	ctl-199b-rot	0
2026-08-25T00:03:33Z	ctl-199b-inconclusive	0
2026-08-25T00:03:34Z	ctl-199b-recursion	0
2026-08-25T00:03:34Z	ctl-199b-halt	0
2026-08-25T00:03:44Z	ctl-199b-halt	0
2026-08-25T00:04:02Z	ctl-199b-halt	1
2026-08-25T00:04:02Z	ctl-199b-halt	1
2026-08-25T00:05:04Z	ctl-199b-halt	0
2026-08-25T00:05:05Z	ctl-199b-halt	0
2026-08-25T00:05:14Z	ctl-199b-fields	0
2026-08-25T00:05:15Z	ctl-199b-rot	0
2026-08-25T00:05:15Z	ctl-199b-inconclusive	0
2026-08-25T00:05:16Z	ctl-199b-recursion	0
2026-08-25T00:05:16Z	ctl-199b-halt	0
2026-08-25T00:05:59Z	ctl-199b-rot	0
2026-08-25T00:05:59Z	ctl-199b-inconclusive	0
2026-08-25T00:06:00Z	ctl-199b-fields	0
2026-08-25T00:06:00Z	ctl-199b-recursion	0
2026-08-25T00:06:01Z	ctl-199b-halt	0
2026-08-25T00:06:01Z	ctl-harness-contract	0
2026-08-25T00:06:01Z	ctl-empty-set-floor	0
2026-08-25T00:06:02Z	ctl-req-landed	0
2026-08-25T00:06:02Z	ctl-baseline-pathspec	0
2026-08-25T00:06:03Z	ctl-spec-first-order	0
2026-08-25T00:06:03Z	ctl-handoff-count	0
2026-08-25T00:06:03Z	ctl-199a-grammar	0
2026-08-25T00:06:04Z	ctl-touches-subkey	0
2026-08-25T00:06:04Z	ctl-touches-coverage	0
2026-08-25T00:06:04Z	ctl-199b-fields	0
2026-08-25T00:06:05Z	ctl-199b-recursion	0
2026-08-25T00:06:05Z	ctl-class-a-fraction	0
2026-08-25T00:06:06Z	ctl-199b-inconclusive	0
2026-08-25T00:06:06Z	ctl-199b-rot	0
2026-08-25T00:06:07Z	ctl-199b-halt	0
2026-08-25T00:06:07Z	ctl-205-tombstone	1
2026-08-25T00:06:07Z	ctl-205-fixture-flag	1
2026-08-25T00:06:07Z	ctl-205-promote	1
2026-08-25T00:06:07Z	ctl-113-gate	1
2026-08-25T00:06:07Z	ctl-aspect-weave	1
2026-08-25T00:06:07Z	ctl-197-injection	1
2026-08-25T00:06:07Z	ctl-196-enum	1
2026-08-25T00:06:09Z	ctl-198-freshness	1
2026-08-25T00:06:09Z	ctl-ownership-inconclusive	0
2026-08-25T00:06:10Z	ctl-cv-rows	1
2026-08-25T00:06:19Z	ctl-deferred-count	1
2026-08-25T00:06:19Z	ctl-handoff-drift	0
2026-08-25T00:06:21Z	ctl-tracker-endstate	1
2026-08-25T00:06:21Z	ctl-deploy-stamp	1
2026-08-25T00:06:21Z	ctl-harness-contract	0
2026-08-25T00:06:21Z	ctl-empty-set-floor	0
2026-08-25T00:06:21Z	ctl-req-landed	0
2026-08-25T00:06:21Z	ctl-baseline-pathspec	0
2026-08-25T00:06:22Z	ctl-spec-first-order	0
2026-08-25T00:06:23Z	ctl-handoff-count	0
2026-08-25T00:06:23Z	ctl-199a-grammar	0
2026-08-25T00:06:23Z	ctl-touches-subkey	0
2026-08-25T00:06:24Z	ctl-touches-coverage	0
2026-08-25T00:06:24Z	ctl-199b-fields	0
2026-08-25T00:06:25Z	ctl-199b-recursion	0
2026-08-25T00:06:25Z	ctl-class-a-fraction	0
2026-08-25T00:06:25Z	ctl-199b-inconclusive	0
2026-08-25T00:06:26Z	ctl-199b-rot	0
2026-08-25T00:06:27Z	ctl-199b-halt	0
2026-08-25T00:06:27Z	ctl-205-tombstone	1
2026-08-25T00:06:27Z	ctl-205-fixture-flag	1
2026-08-25T00:06:27Z	ctl-205-promote	1
2026-08-25T00:06:27Z	ctl-113-gate	1
2026-08-25T00:06:27Z	ctl-aspect-weave	1
2026-08-25T00:06:27Z	ctl-197-injection	1
2026-08-25T00:06:27Z	ctl-196-enum	1
2026-08-25T00:06:29Z	ctl-198-freshness	1
2026-08-25T00:06:29Z	ctl-ownership-inconclusive	0
2026-08-25T00:06:29Z	ctl-cv-rows	1
2026-08-25T00:06:39Z	ctl-deferred-count	1
2026-08-25T00:06:40Z	ctl-handoff-drift	0
2026-08-25T00:06:41Z	ctl-tracker-endstate	1
2026-08-25T00:06:41Z	ctl-deploy-stamp	1
2026-08-25T00:07:01Z	ctl-205-fixture-flag	2
2026-08-25T00:07:01Z	ctl-harness-contract	0
2026-08-25T00:07:01Z	ctl-empty-set-floor	0
2026-08-25T00:07:01Z	ctl-205-tombstone	2
2026-08-25T00:07:01Z	ctl-req-landed	0
2026-08-25T00:07:01Z	ctl-baseline-pathspec	0
2026-08-25T00:07:02Z	ctl-spec-first-order	0
2026-08-25T00:07:03Z	ctl-handoff-count	0
2026-08-25T00:07:03Z	ctl-199a-grammar	0
2026-08-25T00:07:03Z	ctl-touches-subkey	0
2026-08-25T00:07:03Z	ctl-touches-coverage	0
2026-08-25T00:07:04Z	ctl-199b-fields	0
2026-08-25T00:07:04Z	ctl-199b-recursion	0
2026-08-25T00:07:05Z	ctl-class-a-fraction	0
2026-08-25T00:07:05Z	ctl-199b-inconclusive	0
2026-08-25T00:07:06Z	ctl-199b-rot	0
2026-08-25T00:07:06Z	ctl-199b-halt	0
2026-08-25T00:07:07Z	ctl-205-tombstone	2
2026-08-25T00:07:07Z	ctl-205-fixture-flag	2
2026-08-25T00:07:08Z	ctl-205-promote	1
2026-08-25T00:07:08Z	ctl-113-gate	1
2026-08-25T00:07:08Z	ctl-aspect-weave	1
2026-08-25T00:07:08Z	ctl-197-injection	1
2026-08-25T00:07:08Z	ctl-196-enum	1
2026-08-25T00:07:09Z	ctl-198-freshness	1
2026-08-25T00:07:10Z	ctl-ownership-inconclusive	0
2026-08-25T00:07:10Z	ctl-cv-rows	1
2026-08-25T00:07:20Z	ctl-deferred-count	1
2026-08-25T00:07:20Z	ctl-handoff-drift	0
2026-08-25T00:07:21Z	ctl-tracker-endstate	1
2026-08-25T00:07:21Z	ctl-deploy-stamp	1
2026-08-25T00:07:22Z	ctl-harness-contract	0
2026-08-25T00:07:22Z	ctl-empty-set-floor	0
2026-08-25T00:07:22Z	ctl-req-landed	0
2026-08-25T00:07:22Z	ctl-baseline-pathspec	0
2026-08-25T00:07:23Z	ctl-spec-first-order	0
2026-08-25T00:07:24Z	ctl-handoff-count	0
2026-08-25T00:07:24Z	ctl-199a-grammar	0
2026-08-25T00:07:24Z	ctl-touches-subkey	0
2026-08-25T00:07:24Z	ctl-touches-coverage	0
2026-08-25T00:07:25Z	ctl-199b-fields	1
2026-08-25T00:07:25Z	ctl-199b-recursion	0
2026-08-25T00:07:26Z	ctl-class-a-fraction	0
2026-08-25T00:07:26Z	ctl-199b-inconclusive	0
2026-08-25T00:07:26Z	ctl-199b-rot	2
2026-08-25T00:07:27Z	ctl-199b-halt	1
2026-08-25T00:07:27Z	ctl-205-fixture-flag	1
2026-08-25T00:07:27Z	ctl-205-tombstone	1
2026-08-25T00:07:28Z	ctl-205-tombstone	1
2026-08-25T00:07:28Z	ctl-205-fixture-flag	1
2026-08-25T00:07:29Z	ctl-205-promote	1
2026-08-25T00:07:29Z	ctl-113-gate	1
2026-08-25T00:07:29Z	ctl-aspect-weave	1
2026-08-25T00:07:29Z	ctl-197-injection	1
2026-08-25T00:07:29Z	ctl-196-enum	1
2026-08-25T00:07:30Z	ctl-198-freshness	1
2026-08-25T00:07:31Z	ctl-ownership-inconclusive	0
2026-08-25T00:07:31Z	ctl-cv-rows	1
2026-08-25T00:07:41Z	ctl-deferred-count	1
2026-08-25T00:07:42Z	ctl-handoff-drift	0
2026-08-25T00:07:43Z	ctl-tracker-endstate	1
2026-08-25T00:07:43Z	ctl-deploy-stamp	1
2026-08-25T00:08:14Z	ctl-205-fixture-flag	0
2026-08-25T00:08:15Z	ctl-205-tombstone	0
2026-08-25T00:11:09Z	ctl-205-fixture-flag	0
2026-08-25T00:11:09Z	ctl-205-tombstone	0
2026-08-25T00:12:19Z	ctl-205-promote	0
2026-08-25T00:12:19Z	ctl-205-promote	0
2026-08-25T00:12:37Z	ctl-205-promote	1
2026-08-25T00:12:37Z	ctl-205-promote	1
2026-08-25T00:12:38Z	ctl-205-promote	1
2026-08-25T00:12:38Z	ctl-205-promote	1
2026-08-25T00:12:38Z	ctl-205-promote	0
2026-08-25T00:14:26Z	ctl-205-tombstone	0
2026-08-25T00:14:26Z	ctl-205-fixture-flag	0
2026-08-25T00:14:26Z	ctl-205-promote	0
2026-08-25T00:15:01Z	ctl-113-gate	0
2026-08-25T00:15:01Z	ctl-113-gate	0
2026-08-25T00:16:30Z	ctl-113-gate	0
2026-08-25T00:19:33Z	ctl-196-enum	0
2026-08-25T00:19:33Z	ctl-196-enum	0
2026-08-25T00:21:44Z	ctl-aspect-weave	2
2026-08-25T00:21:45Z	ctl-aspect-weave	2
2026-08-25T00:22:16Z	ctl-aspect-weave	0
2026-08-25T00:23:15Z	ctl-aspect-weave	0
2026-08-25T00:23:16Z	ctl-196-enum	0
2026-08-25T00:23:31Z	ctl-197-injection	0
2026-08-25T00:23:31Z	ctl-197-injection	0
2026-08-25T00:24:16Z	ctl-aspect-weave	0
2026-08-25T00:24:17Z	ctl-197-injection	0
2026-08-25T00:24:17Z	ctl-196-enum	0
2026-08-25T00:25:35Z	ctl-197-injection	0
2026-08-25T00:25:39Z	ctl-198-freshness	0
2026-08-25T00:25:40Z	ctl-198-freshness	0
2026-08-25T00:26:20Z	ctl-cv-rows	1
2026-08-25T00:26:36Z	ctl-198-freshness	0
2026-08-25T00:26:37Z	ctl-harness-contract	0
2026-08-25T00:26:37Z	ctl-empty-set-floor	0
2026-08-25T00:26:37Z	ctl-req-landed	0
2026-08-25T00:26:37Z	ctl-baseline-pathspec	0
2026-08-25T00:26:38Z	ctl-spec-first-order	0
2026-08-25T00:26:38Z	ctl-handoff-count	0
2026-08-25T00:26:38Z	ctl-199a-grammar	0
2026-08-25T00:26:39Z	ctl-touches-subkey	0
2026-08-25T00:26:39Z	ctl-touches-coverage	0
2026-08-25T00:26:39Z	ctl-199b-fields	0
2026-08-25T00:26:40Z	ctl-199b-recursion	0
2026-08-25T00:26:40Z	ctl-class-a-fraction	0
2026-08-25T00:26:40Z	ctl-199b-inconclusive	0
2026-08-25T00:26:41Z	ctl-199b-rot	0
2026-08-25T00:26:41Z	ctl-199b-halt	0
2026-08-25T00:26:42Z	ctl-205-tombstone	0
2026-08-25T00:26:42Z	ctl-205-fixture-flag	0
2026-08-25T00:26:42Z	ctl-205-promote	0
2026-08-25T00:26:43Z	ctl-113-gate	0
2026-08-25T00:26:44Z	ctl-cv-rows	0
2026-08-25T00:26:44Z	ctl-cv-rows	0
2026-08-25T00:26:49Z	ctl-aspect-weave	0
2026-08-25T00:26:49Z	ctl-197-injection	0
2026-08-25T00:26:50Z	ctl-196-enum	0
2026-08-25T00:26:51Z	ctl-198-freshness	0
2026-08-25T00:26:52Z	ctl-ownership-inconclusive	0
2026-08-25T00:26:52Z	ctl-cv-rows	0
2026-08-25T00:27:01Z	ctl-deferred-count	1
2026-08-25T00:27:01Z	ctl-handoff-drift	0
2026-08-25T00:27:02Z	ctl-tracker-endstate	1
2026-08-25T00:27:02Z	ctl-deploy-stamp	1
2026-08-25T00:29:00Z	ctl-spec-first-order	0
2026-08-25T00:29:01Z	ctl-spec-first-order	0
2026-08-25T00:29:01Z	ctl-req-landed	0
2026-08-25T00:29:57Z	ctl-deferred-count	1
2026-08-25T00:30:16Z	ctl-deferred-count	1
2026-08-25T00:30:16Z	ctl-deferred-count	1
2026-08-25T00:32:54Z	ctl-113-gate	0
2026-08-25T00:32:55Z	ctl-196-enum	0
2026-08-25T00:32:55Z	ctl-197-injection	0
2026-08-25T00:32:56Z	ctl-198-freshness	0
2026-08-25T00:32:56Z	ctl-199a-grammar	0
2026-08-25T00:32:56Z	ctl-199b-fields	0
2026-08-25T00:32:57Z	ctl-199b-halt	0
2026-08-25T00:32:57Z	ctl-199b-inconclusive	0
2026-08-25T00:32:58Z	ctl-199b-recursion	0
2026-08-25T00:32:58Z	ctl-199b-rot	0
2026-08-25T00:32:58Z	ctl-205-fixture-flag	0
2026-08-25T00:32:58Z	ctl-205-promote	0
2026-08-25T00:32:59Z	ctl-205-tombstone	0
2026-08-25T00:33:04Z	ctl-aspect-weave	0
2026-08-25T00:33:04Z	ctl-baseline-pathspec	0
2026-08-25T00:33:05Z	ctl-class-a-fraction	0
2026-08-25T00:33:05Z	ctl-cv-rows	0
2026-08-25T00:33:05Z	ctl-deferred-count	1
2026-08-25T00:33:05Z	ctl-deploy-stamp	1
2026-08-25T00:33:05Z	ctl-empty-set-floor	0
2026-08-25T00:33:05Z	ctl-handoff-count	0
2026-08-25T00:33:05Z	ctl-handoff-drift	0
2026-08-25T00:33:06Z	ctl-harness-contract	0
2026-08-25T00:33:06Z	ctl-ownership-inconclusive	0
2026-08-25T00:33:07Z	ctl-req-landed	0
2026-08-25T00:33:07Z	ctl-spec-first-order	0
2026-08-25T00:33:07Z	ctl-touches-coverage	0
2026-08-25T00:33:08Z	ctl-touches-subkey	0
2026-08-25T00:33:08Z	ctl-tracker-endstate	1
2026-08-25T00:46:32Z	ctl-cv-rows	0
2026-08-25T01:00:29Z	ctl-deferred-count	0
2026-08-25T01:00:29Z	ctl-deferred-count	0
2026-08-25T01:08:59Z	ctl-tracker-endstate	0
2026-08-25T01:08:59Z	ctl-tracker-endstate	0
2026-08-25T01:11:45Z	ctl-handoff-drift	0
2026-08-25T01:24:34Z	ctl-deferred-count	0
2026-08-25T01:24:34Z	ctl-deferred-count	0
2026-08-25T01:28:40Z	ctl-deploy-stamp	1
2026-08-25T01:28:40Z	ctl-deploy-stamp	1
2026-08-25T01:29:24Z	ctl-deploy-stamp	1
2026-08-25T01:29:25Z	ctl-deploy-stamp	1
2026-08-25T01:30:51Z	ctl-deploy-stamp	0
2026-08-25T01:30:51Z	ctl-deploy-stamp	0
2026-08-25T01:30:59Z	ctl-deploy-stamp	1
2026-08-25T01:31:00Z	ctl-deploy-stamp	1
2026-08-25T01:31:01Z	ctl-deploy-stamp	0
2026-08-25T01:31:35Z	ctl-113-gate	0
2026-08-25T01:31:35Z	ctl-196-enum	0
2026-08-25T01:31:36Z	ctl-197-injection	0
2026-08-25T01:31:37Z	ctl-198-freshness	0
2026-08-25T01:31:37Z	ctl-199a-grammar	0
2026-08-25T01:31:37Z	ctl-199b-fields	0
2026-08-25T01:31:37Z	ctl-199b-halt	0
2026-08-25T01:31:37Z	ctl-199b-inconclusive	0
2026-08-25T01:31:38Z	ctl-199b-recursion	0
2026-08-25T01:31:38Z	ctl-199b-rot	0
2026-08-25T01:31:38Z	ctl-205-fixture-flag	0
2026-08-25T01:31:38Z	ctl-205-promote	0
2026-08-25T01:31:38Z	ctl-205-tombstone	0
2026-08-25T01:31:42Z	ctl-aspect-weave	0
2026-08-25T01:31:42Z	ctl-baseline-pathspec	0
2026-08-25T01:31:43Z	ctl-class-a-fraction	0
2026-08-25T01:31:43Z	ctl-cv-rows	0
2026-08-25T01:31:43Z	ctl-deferred-count	0
2026-08-25T01:31:43Z	ctl-deploy-stamp	1
2026-08-25T01:31:43Z	ctl-empty-set-floor	0
2026-08-25T01:31:43Z	ctl-handoff-count	0
2026-08-25T01:31:43Z	ctl-handoff-drift	0
2026-08-25T01:31:43Z	ctl-harness-contract	0
2026-08-25T01:31:44Z	ctl-ownership-inconclusive	0
2026-08-25T01:31:44Z	ctl-req-landed	0
2026-08-25T01:31:44Z	ctl-spec-first-order	2
2026-08-25T01:31:44Z	ctl-touches-coverage	0
2026-08-25T01:31:44Z	ctl-touches-subkey	0
2026-08-25T01:31:44Z	ctl-tracker-endstate	0
2026-08-25T01:32:06Z	ctl-deploy-stamp	0
2026-08-25T01:33:47Z	ctl-harness-contract	0
2026-08-25T01:33:47Z	ctl-empty-set-floor	0
2026-08-25T01:33:47Z	ctl-req-landed	0
2026-08-25T01:33:48Z	ctl-baseline-pathspec	0
2026-08-25T01:33:48Z	ctl-spec-first-order	2
2026-08-25T01:33:48Z	ctl-handoff-count	0
2026-08-25T01:33:48Z	ctl-199a-grammar	0
2026-08-25T01:33:48Z	ctl-touches-subkey	0
2026-08-25T01:33:48Z	ctl-touches-coverage	0
2026-08-25T01:33:48Z	ctl-199b-fields	0
2026-08-25T01:33:49Z	ctl-199b-recursion	0
2026-08-25T01:33:49Z	ctl-class-a-fraction	0
2026-08-25T01:33:49Z	ctl-199b-inconclusive	0
2026-08-25T01:33:49Z	ctl-199b-rot	0
2026-08-25T01:33:50Z	ctl-199b-halt	0
2026-08-25T01:33:50Z	ctl-205-tombstone	0
2026-08-25T01:33:50Z	ctl-205-fixture-flag	0
2026-08-25T01:33:50Z	ctl-205-promote	0
2026-08-25T01:33:50Z	ctl-113-gate	0
2026-08-25T01:33:54Z	ctl-aspect-weave	0
2026-08-25T01:33:55Z	ctl-197-injection	0
2026-08-25T01:33:55Z	ctl-196-enum	0
2026-08-25T01:33:56Z	ctl-198-freshness	0
2026-08-25T01:33:56Z	ctl-ownership-inconclusive	0
2026-08-25T01:33:56Z	ctl-cv-rows	0
2026-08-25T01:34:09Z	ctl-deferred-count	0
2026-08-25T01:34:09Z	ctl-handoff-drift	0
2026-08-25T01:34:09Z	ctl-tracker-endstate	0
2026-08-25T01:34:10Z	ctl-deploy-stamp	0
2026-08-25T01:34:34Z	ctl-spec-first-order	2
2026-08-25T01:34:34Z	ctl-spec-first-order	2
2026-08-25T01:35:26Z	ctl-spec-first-order	2
2026-08-25T01:38:48Z	ctl-spec-first-order	0
2026-08-25T01:38:49Z	ctl-spec-first-order	0
2026-08-25T01:41:16Z	ctl-spec-first-order	0
2026-08-25T01:43:59Z	ctl-spec-first-order	0
2026-08-25T01:54:15Z	ctl-deferred-count	0
